白名单,#genre#
CA:MAKEFUL,https://iptv.mydiver.eu.org/live/encrypted/ZjhmOWNhMGIzOTJlMDVmMjk1NzkwNDBlMjNiMTFjYTc6ZWNhNWQwZmExOTJhNDIwMzU1MzFmN2ZiMDIzNjBlN2VlZDZkODYyZTIyMmUwYTA5ODJmZjIwMmUzODlhYzU0ZDAwNjUxYTdjNjdhMWFiYzVlODY1MTY3NGQwNmE3MzY4Y2Y1ZTc1Yjc3ZGJhYWQ3ZGU1ZDIxZWE4OGViMGMzYmUwNmQzNTU4MWI2YWYzYjZkMTFkZDJiNWY1OTI1OTUyNjhiNWRjNGQ3MzljM2JhMzQ2YTc4OWQyZmEwMGMxOTQyMzAxZWMxMDFjNDliODYxNGU3Nzg0ODBlMjkyZTk2NDBmOWNlNWNlYjk1ODFkMTc3NDE1NWIxNDIwYTQxNGIxZjNlYjI3ZWQ5MmZhOWRjMjU4NjNiNjQ4NTgzMmE0YTZhY2FjNmVlODEzMzM2MmNmOWVlNmMwYzE1OTBkOWIxNjQ2MmEyZjk3MGYyNzY1NWI1ZmFkMjY1ZjQwNjc2ZTg4Zg?username=tg_at1uqlok
岚山综合,http://123.129.180.66:9902/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
徐佳莹+金志文-一样的月光,http://em.21dtv.com/songs/60137620.mkv
USGreatAmericanCountry,https://iptv.mydiver.eu.org/live/encrypted/MmZkNGRhMDUwODJjODg3NTg0NzY2NTQ2YWUyNDMzNzU6ZGJhNGRiMTc5MGFhMzQ4MjY4YWYxYWI2M2I0NmYxY2EzMzRlMDEyYWEzZjM1Mjk5MTRlOGYwMWQ2YWEwOWRkM2YzNjgwMDhmNjQ5Y2JlNjg3OWIzMjgyNmE5Mjk1Nzg1MWE5YzNiMDlmMTBhN2EzZmE5NjZjNDNmY2VlNzI4NzBkODhlZDBjYTkyNTcwZmM3MzVhZmQ4NTY0NGNlOTVkMzE4ZmMwZGNlY2FlNDdhODA2MGQ4MjU2NzY4ODMwZDU0MDNlYzExYmYxZDhhODRmZDM5MzI0OTczOTM5M2M3ZDU0MDEyNTJiNGE3MWE1OGJmMjFkNzdjNTVhZmNhNWJjYTZjOWIxZWUyNDhiNjk4OGM0MTg3MDRlNTQyNGVmNWM5NDZmNWNlOGQ0MWYyZjI3N2I2MDc4ZDZkOGZiMWY1NjhmOTQxMGRmYjk0ZjJiZjUxMjMwZTQ4MmVmMmVlY2U3MQ?username=tg_at1uqlok
M4:HarryPotter,https://iptv.mydiver.eu.org/live/encrypted/M2FhOTEzYjI2NzI2ZjgxZDI4NDY5OTdlM2YwNDg3MGY6NWYyODZlNDk5MGUxNjAwN2ZlMGU1OTMxNDg3MWNiZTdjMDRhNjc0MmFhNGI2MWY2MjJlMjI3OTk1MzVmMWI2MWJlOGQ3MWY5YmNlNDIyNWRlZmNiNDhmZDA4ZjhhMDk4N2RmMGUxNTViZTFkY2YwYjllYjk1NGQzODVjYTA1NTcyZjY0NjM1YTY0NDgzZjdjZmIyNTliMmJiYzZjYzY5NWY5MWZjYWZhZmViNTZmZWJmZDlkOTYwZjU1MjQ4MzBhNTE1YzY1ZDNhMjAyNTE0MWFkZTY3YjllMWNmNTYzMWM2N2YyYjEyYjBjMzJmMzIyMjlhMTc1ZjhhMzgxMTcyM2YyOTM1Zjg5NDEzMDBhOTFmY2FhNjUxNzRiZDUxMDJlZTkxN2IzNDBkMWRiZTIwZjUwMjY5NGQ3OTIyYmZiYTEwMTNiZjAxMjE4YmQ5ZTBkNzBmNDIxZDY2YTBkMDYzMQ?username=tg_at1uqlok
谭维维+张雨佳+郑浩天+泽宙斯姬-如果有来生,http://em.21dtv.com/songs/60138071.mkv
汽摩频道,http://218.86.187.80:8188/rtp/238.255.2.148:5999#http://218.86.184.34:4022/rtp/238.255.2.148:5999
青岛6,http://144.255.32.239:8288/udp/239.21.1.74:5002#http://144.255.32.18:8288/udp/239.21.1.74:5002
GOOD2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
CampSpoopy(576p),https://stream.ads.ottera.tv/playlist.m3u8?network_id=269
🐭新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
FashionFinds,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc5us/master.m3u8
非明荣-一路唱到天安门,http://em.21dtv.com/songs/60145791.mkv
GRRIKSat(D),https://iptv.mydiver.eu.org/live/encrypted/Nzc2OGQ2ZGZiMGVjMTU2ODA2MmRkYzJmODdiZDIyMjg6ZjA2NDI0NzcwNWYyNjBjZmIzMjQ5ZjdiZjhhOGRhMDkyODE0ZTYxM2ZhMDQxMzJhMjEyZWY0ZDVlYjE3Y2E4M2RkZWQxMjNjNDEzNzM4YzYzNWUzZDRkNjI1ZTI5NGQwM2IzMTJhNmY2ODk2MGYwZDU5OGRlZWUyNGQ3MWY4M2U4NGQ3ZDc0ODU5NjJiMTVlOWQyZTQxNTU3OTFmYmQ1MzQwMTg4OGY0NDU0MzgwYTFhNDNlMGI5MjYxNjViZmFjM2UxYjM5NDI1ZDdiMTdjMjM3NGQ0ZmIyZDM3MTJlNjY1NmM5Zjc1NmRhMGY3OTgxZTQyZDYyYTliNDY1OThjMmYyNTQyNDBkY2I5ZWNjZTZhOTRjMGE2MzAzYTBlY2EzYTE5M2IzYTMyZWVlYmRkMmU0ZjU3MjFmMzE3YjUzMDMyYmI3NTM0NDY3ZDgyNWNiMmZjYTk3MzYyNWE2YWZmZg?username=tg_at1uqlok
CCTV中学生,http://219.141.47.69:8188/udp/238.255.2.181:5999
六盘水-1,http://218.86.187.80:8188/rtp/238.255.2.115:5999#http://218.86.184.34:4022/rtp/238.255.2.115:5999
安顺公共频道,http://218.86.187.80:8188/rtp/238.255.2.158:5999#http://218.86.184.34:4022/rtp/238.255.2.158:5999
薛之谦-王子公主,http://em.21dtv.com/songs/60143903.mkv
陈楚生-渺小,http://em.21dtv.com/songs/60145758.mkv
西藏卫视藏语,http://219.141.47.69:8188/udp/238.255.2.23:5999
颜裕林-兄弟你累了吗,http://em.21dtv.com/songs/60139287.mkv
六盘水-2,http://218.86.187.80:8188/rtp/238.255.2.116:5999#http://218.86.184.34:4022/rtp/238.255.2.116:5999
上海魅力足球,http://1.195.216.56:8822/rtp/239.16.20.113:11130
AlRayyan,https://alrayyancdn.vidgyor.com/pub-noalrayy3pwz0l/liveabr/playlist_dvr.m3u8
黄伟燐-伟大论,http://em.21dtv.com/songs/60144229.mkv
贵阳-3,http://218.86.184.34:4022/rtp/238.255.2.22:5999#http://218.86.187.80:8188/rtp/238.255.2.22:5999
陈奕迅-海胆,http://em.21dtv.com/songs/60144104.mkv
USSmithsonianChannel(East),https://iptv.mydiver.eu.org/live/encrypted/YzA0MzBkZmI1MWI5YjJlY2Q4N2VlNTUwMDJjNDhmNTU6NTA5NWQ1MGRkMDU4YjYyZmQyOWQ5MTcxN2E0ZDg1YmMxNWE5MDFlNzYwNjM1NTViMGZmZDdkODQ1OWI2NTdkNjdjOTUzZDQ0ODU3YWFiNTUxMWFiNGVhOTFiMGU0ODRlMGY0ZjJiNThkY2Y0YmY0MjQ1NDg2ZGU3MzY0YzBlZGRhOTFhNmRlNzMwM2FmZmYyMWY5MDRhZGY2Y2ViMjA5ZjVmNWQxNThjNzQ5MDcyNTc2NTlhMDdjOWU1YmNlYTZhZTJmNzJmYzZlNmE1ZWUxMzM1MmYwOTQ5MzVkYjA5MGRhZTg4YWRlMjk5MzAyNmE3NzgzMDgwOTU0N2JlOWQwZTczMWYyMzBjYjAyOTgzMTM0NTBmNTI0YzExOTdlMjc3YzE0N2ViMDgxMjU0MDcyMTRhZjA2NjhkNjI3YTNiNzlhZDI0YTg5MTc2M2FlZDdhMzIyNDYxZDgwYTYwNmM1Yg?username=tg_at1uqlok
viutv,https://stream1.freetv.fun/viutv-9.ctv
电竞游戏,http://222.83.161.79:9003/udp/239.81.0.202:4056
CATSN1(E),https://iptv.mydiver.eu.org/live/encrypted/YjkxMWI2MDg5MGNmM2M1OTRjYjE0MTliOTRjNDk0ZGU6NzM5MjY2ZjVjNWY3NjZjMTRjZmQ4MTVmMTA1ZWY0ZTMwZWI2MWM3ZTVlN2YyOTMyYzcwYzdmZjM2ZWJhYTQ2MDJhZjIzYTVjZTBiYmFmNWRhMGJmOTA5MzU3ZWRiZDY1NmU5ZDFhZmEyZjdlYmQwYjg4YTJhNDljYmYzMWEwNDlhZWNmMWEwYmEwYjJjZWE2ZDRjNGM3ZGJjZDNhMTQ0NWM4MGFjNDEzODIwMGU4NmE0M2UyZjQ5NDQyMGZmOGU2MzM0MzEyMDNlYzA4ZTEyYTE4MDJlNjg5ZGU0OTQxZWJlNmY0NjZhMTczYjAxYjg5Zjc5N2FkY2EyYjk0ZjIyNWY5ODJlY2E1ODBhNGYwOTY5NjhjYmQ2YTIxY2ZmZDk3ZmEyYzNkMTg1MDZjZTRkZmZjNWY5OGYwNDIzNjNmMGM4MzVkYTkzNjQ1NDBlOWM4MjE2YmVkNDUxMzM4MzM3Ng?username=tg_at1uqlok
USA:STARZEDGE,https://iptv.mydiver.eu.org/live/encrypted/ODM2NGQwNTNlNGI1ZTczZGM0ZmIzMjUwMzZlYjM5MTI6YWM0ZTJhMTUxNzg1NTBhNTcwMmY1ZjU1YmZhOTRmMDg4YjAxYjM5ZjI5YTBjODg0MTQ1NWZhMzY3OGM3NmY1NTczMmFkZjM5MGZlZjhjNDkyYmZiYTQwYTY5MjE5YmE0ZjZkYjI4OTk0MmFkYTcxYjU1ZGMxZGIyMTRjNzkwMzllOTEwMzUyMzY5Y2ZmMDVjOGExYWRhZGI2Nzg3ZmE1ZTIyOWEyNjBmMzc1YmNjMDFkMjJhMDBkMWQ0Y2Y2MDI4NWY2YzMxMWM4MTRiMzk4YzBhMjk4ZTk2MTJmODVjOWE1NDI2MTNlYWYxMjA1ZDMxMjQ3MmZkNmEwMjdiMjk5MmUxNDJkYmNlNjRlNDM3MzY1N2FkYzE3MThjMmNkNWRlYjNjZDc1ZjYxMDFhYzk4Y2ZhOTcwZGFiMjc1ODQyOTQ0YTc0NDVlODk4ODc3MDYyYWYyMTE1ZTBjYTU5ZjE2NQ?username=tg_at1uqlok
旅游卫视,http://153.0.171.163:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
amc,https://stream1.freetv.fun/amc-21.ctv
陈奕迅-谁来剪月光,http://em.21dtv.com/songs/60146800.mkv
CaribRUSH+Sports(D),https://iptv.mydiver.eu.org/live/encrypted/NmI5ZTJjMTAyOWYwZmQyYTY5OTgyYzllYTE4MWVmMmQ6YTVmYzM1YWVkOTgzN2IwNDdiYzU1YjgwMmIzMzhjYTg3YjA5NGFmNzg5YWUzYmU3ODcwOGFhYTViNmM4ZDgzMDg0NmNkYjM3MWFkMmE1ODhkMDA1ZTJkMTg2NTViNGQyNDkwZDY5NGNlNTE4YTBhMTlhNjYzZmY0OTNlOWZiZmNkNTg3OGY0NzhjYjYxYWZiMmM1MDk0YmQ1NzVlZjlkZmNhMzNiY2M5NmM4MDliZTJkNjMzMTdkNDgwZGRmM2E5YmFjZTI1YzE5OThlNzA1MjEyMjQzMjI1ZjY4ODg2MTM1MjBlZTQwZWU0MzZkODFkNzYxNzEwNjE1ZGM3MTNlYjFmMzdlZTc4ZWI1MWFmMjE1YTQ5YzFkNzdlNGE3ZTQ2MWRmYmRlYzUyZDcxZmMyNzIwM2QwNWExNmJhNzdiYzc2N2FlZWVhZWQ5NzljOGNmYTVhYWIxOTRmMzQzZDBmOA?username=tg_at1uqlok
泰州新闻综合,http://kkk.888.3116598.xyz/api.php?n=tttt&id=c0Tn9n&tk=FgM0vQMejxvG
内蒙卫视,http://219.146.95.58:59902/tsfile/live/0109_1.m3u8
CASportsnetOntarioHD,https://iptv.mydiver.eu.org/live/encrypted/MzFkOWY5MTNmNmU4ODkxMGEwY2JkMDYxNTcwMjk0ZGE6ODJmNDU4ZWEyZGMyZWQ5NDJiMmIzY2RlODFjNThjNjdiNDc4MTIzYjkyMDZkNjlkYWM3NDZhYzY5ZWVlOGI1ZTJhOTc4MzczYTc4ZjlhZTU5NGJlZTI1YTJkNjE5Njk4OTljOWFiY2M1MWJhYjllNDJjOTE1NjVlNmVhMzBmZmZlYWIzYWMwZmMyNjI5OTJkMGU1MWQyZmI3MzYzMjg4MTNmNTM4Y2U2Y2IyYzU4YWFiOTUxNTNhZGYwNTA3YWUzMzhjOTEwNjk1M2VlY2I4ZGIwNDc5NDgwZWI4NTRlMGYzN2I5ZjU1YTFkOWU2ZjM2NmEwNDRjNWE3YTQwMjJkYTA1MjE3NzQ2OTk4NWVmZTJlZDdiNGNmMzgyMTBhYTMxMDRiZTgzMDczNmVmYmQyM2NjZTkxY2I5NjE0Nzk4MzgxMzJmN2Y2NzlmNGRjNGNkNTNhZWVkOWUxNDc0MTI0OA?username=tg_at1uqlok
周笔畅-自然醒,http://em.21dtv.com/songs/60146138.mkv
迪克牛仔-无力去爱谁,http://em.21dtv.com/songs/60139146.mkv
MTVLive,https://iptv.mydiver.eu.org/live/encrypted/NmE1NjRjZTU1NWNlZTg4YzQwMzc1ZTA3MTQyMDI0ZTI6Njc2MmZiYzJhMzBkNzE1NDYxNTZjMDcyODRjNzFhMDk1YWYyZTIwYzFmZTZlNTI1NWZiMjU0NzNjZjVjMWUyYjhiNWExNTRkOGIxMmY5Njc0ZTUwZWZmNjNjOGMzYThhODQ4N2Q2ZGEwZTczOTI5MmM5YzE5ODJmMDc4ZmVlMDdiMGQ5ZjNhMjI3MmEzNDBjOTMwYmI5YWU5MjAzZGVhMWVhNTAwMmNkNmQyZjZkZTYzMjgzMzhlNTcxZjA0NGJjMTRhNDAxNTlkOTlkNGIzM2FmZDE1ZGE0ZjNjZjQ1MmZkMjUzYWQ2MDhlN2I0Zjg1YzNjZjY4ZDUzYmQzMDRlNzA3YmNhOWQ3ODIzMTFjMDBjNmJkMTU0YmE1NmVkMjIwODE5NTZkODk2ZTk4ZWI5NTk1ZDI5YzE4ODYzY2JhY2JiOWY3NTg1ODhhMjA5MzUxZTE4MzkwMDkyNGIyOWU4NDY1MjIxN2IzY2M2YTcxNGVmZTA3NzJlOGJkZjczMzZh?username=tg_at1uqlok
CO:TELEMEDELLIN,https://iptv.mydiver.eu.org/live/encrypted/N2RkMTA1MTkwZWQ3Y2FmYjBmNTljZWE5OWI3YTlhODY6OGE5ZTAxMjQwNjdlNTgxYTgxYmExN2I2YjEwYjBlZDhmYjY1ZTVmNTdkZWFkNDBkMzhlM2ZjODlkZWE2Yzg2ZmY1Y2IyNTU5NjRkMTQ1YzY1MTRhZjViNjY4YjRkYTY1MjBhNTA3YzliNDQ1MjBkY2NiNWRhN2U5NTQzZjBlNzVmMmQ2NzUwMTZkNTcxNzg5NGY2MjdmOGYxOWQxYTA0YjM0NjYyOGM0ZWY3MGZiN2E3NTU3MTExZDJmNGNhMjc1YWViNTY3MWYyNTA2NzI2YTM2MDgwN2ZhNzNjOTU4OWMyNGY5MTU0ZmE0ODZhYTFmZmZkYzI0NjRmYzk4ZWU5NTQ0MjYzNTQxNmE0ODVlMjYyM2UxYTdhNjU5MDhiZDRjODQ1OTY1NDQ1YTBlNGY2NjZjZTU4MDg3MmQ5YjA0NTgxNmI5ZWY2MjE1NjJjNGQ4MDVmYmVjYmE2MDM3NzIwMw?username=tg_at1uqlok
USLatinHolaTV(A),https://iptv.mydiver.eu.org/live/encrypted/ZDMwODRlNmRiMjBhNWY1YTVjYTJmZThhMGNjMWE2ZjE6NDA2NmNkM2Q3ZDhkMTcxZmJlZTcwMTk3NTJhNTJlM2Q2YWE2NDU3MGQ2NzcyNGJmY2E3OGUxZGE4MTZjMGIwNmFmZjgwYTQ1ZjNhYzQ1N2FlZDU3NDExODNhMWU0NDEzNTVmYzc3OTAyNzZkZWJiMGQxYjg4NmEzZmY4MjFhMWU4MzJhZTdkM2FjY2U2YzIwMTUwYjViNjc2ODBjN2Q1YTFkY2Q5NjhkZGU3YTI2NmU3MGMyNWZkYTk2YzM0ZTgxY2RlYWVkZjA0NTk2OWJlZmIyMTM4NjM2NDAwODFkODJjMTE2YWI0ZTdlNjQzZjg0ZWUyNTI2NzkxYzUxODJiMTFkYjRiZmU5NmJjMWRiMWQ5MWE0YjE2ZTE5YTk1MTdjYWM1NzdhZmY5YmMxY2E4NjE1MWQ2ODgzOTMxMjA1ZGRmMDQxNzg1ZTBhZWM5MDQzODU5ZTc0MTU4NzIzOTc1NA?username=tg_at1uqlok
ManateeSchoolsTelevisionMSTV(ManateeCountyFL),https://reflect-mcsb-vod.cablecast.tv/live-16/live/live.m3u8
河南移动戏曲,http://1.195.216.56:8822/rtp/239.16.20.120:11200
杨坤-分不开,http://em.21dtv.com/songs/60145255.mkv
USABC16(WAPT)Jackson(H),https://iptv.mydiver.eu.org/live/encrypted/OWU1ZWViMzlmYTRjNGEzYzIzNDgwZWFhNjdiYTYzY2I6YTNhZWU0ZDYxNmExYjhmNmNhOWMwZjQ2MzZjMmQ3MmE5ZWY3Yjc4ZTY3YWVkMjNiN2M5YmJlZjc4YTQ4YWI2YmJlMDhhY2Q3ZDk3ODRhNGE0NThhYTAzNmVmNThmODQ1YWIzZGMwN2VjOGZiYjQ5Y2FlM2Y3ZDVhYzM3NzhlNDJiZWU5YjUwNmY2ZmM5ZDIxYWQ5OGM0ZmIwYzk0MGY0YWQxZTIzY2YzMzU4ODc4ZWZkYTZjNGNkY2FiNWE3MGY3YTU3NDI4MWVjMTJmZGNlNGRmMjg0NmE5ZjVhZmViOTBhNTlhNzBkY2QwYWY2MDJhZDEyNGRiYWJlZGFiYjA1M2MzZjNjMDRhYjUxNGQxMDU1YzM2ZWJlM2E4ODhlNDRkODEyNjhmODZkZDYwNTRlYjE5NWNhNTI5MTdkOGU5NjdmY2EzMzA1ODA4YTE5ZjY2Y2ZkYWEwNmU4MGE3ZDdjYQ?username=tg_at1uqlok
ABC:CHATTANOOGAWTVC,https://iptv.mydiver.eu.org/live/encrypted/NjcxZmQyMTkxZGQ2NjM4ZmFmZGZlOWNlMTMzMjQwNDA6NjNlYTgwYTQ0NGYyN2JmOGZiMjYzMWVlNmI4MzU2NGQ1MGQ2MmNlNzQ5OGRhYWU1Yjg1NmNhYmFhNjI5MjcyZjJkOThmZTI3YzA4YjU0YzA5MDA0M2M5Y2Y1ZjgxZjc3YWQwMmY1NThlZDk3MzlmNjQ4NDEwOTMzZWFjZmQ2NWNmOTg3NGNjZmIwNzhlNjVkYzMwZDVjYTY0ZmU3OGU4ZjVhMmFiZTNiZjNkZGM3Yjg4M2ZkZWVjMDIzYmIzOWNhNmE0NDJlMzczY2Q1YzhjNjI5MzFiMGFlOGFkMWJmYjg5MWE0Zjg0NmEyMWQyOWQ1NzcyZjEyMGZhNWQzODc4ZmMyZmI4N2MyNDc1M2JiZTZkY2NhY2E1NzdiYmU5Mzk1NzlkYmQyYzcxODNiZTgzMGY4NjZkMzg5MWYwOTU3YWU0MTMxNjY2NjBkMzRmNThlZjFhMGNmMWE5YzNlOTM0Mw?username=tg_at1uqlok
淄博都市,http://144.255.32.18:8288/udp/239.21.1.83:5002#http://144.255.32.239:8288/udp/239.21.1.83:5002
高云翔+王珞丹-潇洒走一回千年等一回,http://em.21dtv.com/songs/60138269.mkv
华丽翡翠,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
CA:TVOntarioHD,https://iptv.mydiver.eu.org/live/encrypted/M2VkMjQ4YzhjMTZkZTAwMGZjZDljOTY0ZTQwMTNiYTg6YmQ5ZjFlNWEyNjQ2NzUyNmRiM2VjMDQyZDA1N2ExYWZkYTkyZTJkOTE5YTg1YjQ1NDdiMjUyYjU2YzQ5ZjNkMzEyOThjZjQzZjFkY2UxNmEyMzE4Y2JhZDFjNmM2Y2Q3MDI4MjA2NmU1OWNiNDc1OTVlNWY2ZTQ4YjUxNzlmM2ZiY2E5MzNhZDkwOTQwNmRhMzVhZTE5MTQxODdiODJkN2I3MDAyZGI4NTA1NjMyYTk1OTBjM2UxMzE2Zjk4OWVmMTI5ZGFiYWQwMzlmZWM0YzYyMDQ5MDhlNDA3MTQ0YTZiZjlhM2ZmODNmNDkxNDE4YTAzMTk4ZGYyZTRhNzYyMjdiYWZkNjA0MDkxMjg5N2ZjNzFlYzUwMDIxZGQwMjNkYWM4ODYyZTc2N2MyMTE4NDFkMjE0Y2QwNjI3MGQ5ZTcwOTRjNzc5MDNjNDkzNmVjZDE1OTU0Y2E2YTNlNDZjZg?username=tg_at1uqlok
上海乐游,http://116.2.169.13:4010/rtp/232.0.0.108:1234
瓮安电视台,http://218.86.187.80:8188/rtp/238.255.2.216:5999#http://218.86.184.34:4022/rtp/238.255.2.216:5999
河南|开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
🔺	寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
ArirangTV,https://iptv.mydiver.eu.org/live/encrypted/NWQxZmE3MjZkMzgwMzI1ZmE3MjUwMzcwMWMyOGU5MmU6ZDk2MjhhOGI5N2RiMTkzMjRmZDZjMWMxOWU0NjRmNjc2YmUzOGFkNzYyNjA4YTllMWM0ZjczYjc1NmRiMTRjZjQ3YWM4OGQ1NmE1NDcxNWVjZjA5OTRhMjBjMmI3MTk1ZmRmNTg2ODNkMzc1ZDdjOGJiZTU0MDQzYzU4MWYyMDNkMTFjNTJiOThiNzU3ZmU2OTM1MWQ0NTI4ZjNiNGE2YzI4MDA4MGNiMTNhNjViZjczYTQ5ODlkMThiMWJkYWU2Y2E3YWU3ZDBiYTU2N2MyNDA5YjdhNjA5YTY3MTMwZjZmNTdjZmFlNzgwYWE0ZjZkN2E2ODBkMDdhM2ZjODBjN2UyNTg4ZDgyOWNhMTJmYjU1OTBhYWU1OTdmODM1NTdiN2M3ZGI3YzBjMDRlNTdkZmMyMWQ4YjQ2MDY2OTc3Y2JkMDlkYjcyNTdkNGEyYTc4ZjRiZmY5NzRlZGViZTQ4MmM0OWJiMGE1OGJmNjk5YjlmMjg1ZTc5OWFkNzBlNDQ2?username=tg_at1uqlok
CGTN,http://58.57.40.22:9901/tsfile/live/1064_1.m3u8
💗澳视综艺[1920x1080],http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
CGTN-纪录,http://116.2.169.13:4010/rtp/232.0.0.198:1234
CO:WinSports+FHD,https://iptv.mydiver.eu.org/live/encrypted/YWEyZDVhYzllZmQxYWMwNzhiNjM5NTI5NjYwYjgyNjQ6MjE3MDA2OWYxZGI0OWY2MzE0MGQ0OTMxOTkzOGNjNzc2ODYxNThjODUxOGIyMDExNDk2MTQ2NzdiYzkzYjcwM2FiMDgwZjhkMjkyMDhmMGVmNTJmNmI0MWM0ODBjMmQyNmYxMDgyZTAxMjA1NGFjZDZlNzdhMjhjMDNiYjQxNDc2NGI0Yjg5ZWY4NWJiYzA2NzM2M2NmMWU4ZDJkNTA1OTA4MTFjMjcwOThjMWUzZjVhZmNlMGFkMWIyODhlMmEwNDAwZWZiZDkzMjA3OGE3MTMwMTY4ZjkwOGQxODRjMDk2N2UwNDE4MGQ4MTMwYmE0ZTE0OWViZDgyNzJkZWQ5OTJhMGQ1MGU3MDI1OGZhMzVhYzczNGZmNjI5ZDIwYzQ0N2M2M2RiMzVmZjE2ZWQ0ZDdjOGQ4OWFjNTJhZjFlNGVhOWYxODQ5ZWQ4OTQ3YTFmZjVjOTM1YWQwMDhhZmZhMQ?username=tg_at1uqlok
CASmithsonianChannel(B),https://iptv.mydiver.eu.org/live/encrypted/YjFhMzNmNWUxNjEyMzNkNDBhY2RhNzdmYmQzOTc3Yjg6YjgwNmFmMWVkZjdmNzcyNTc4YTRiMzUzNWY1NjdlZDA2MmY4ZWY3MDU2OTdjZjViY2M1OGY5OTU5YTQ0NzZmMmZhYjdiOTlkZmY3NjdmNmRmMjU4OGJlOThmYzZiZDExM2I4MTU4OGRmZTM0NmI3NTQxMGM2NTc0YTQ3NzQ0NWY0ODZmMDYzM2NjN2ViNWFlYmNhNDgxNWU3MWQyNzJhYWU4ZTczYmM1ZjIwMTkxYWMxMTNmNmY5NmE0MzY5YWJkOWExZWY3NzMyN2QzMzYxNDgzMTljMTNmODljY2IzYTRmYjVhNGY4OWU3ZjRlZjFiZjY0ZGVkMmFkM2I4ODc3NzI2ODQ3YWYyYTM2OTI4ZDdjNTRhOTg5ZmQ3NWEyNzQ0YWIyY2I3Y2M4MDUwNjJiNDFiNWZlNmFiOWU4MTBmNTkyYTc1ZmQ4OTYxMTA4ZGZjMGQwZjliNDI1MzVkZTQ5NQ?username=tg_at1uqlok
日照新闻,http://144.255.32.239:8288/udp/239.21.1.79:5002#http://144.255.32.18:8288/udp/239.21.1.79:5002
VevoFeatures,https://d1ze674i4apj8g.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-dnsrl2co4rjn8/Vevo_Features.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBD1200008GL
雷山综合频道,http://218.86.187.80:8188/rtp/238.255.2.128:5999#http://218.86.184.34:4022/rtp/238.255.2.128:5999
天元围棋,http://219.141.47.69:8188/udp/238.255.2.7:5999
雨霏-失去爱情错过你,http://em.21dtv.com/songs/60145781.mkv
黔南-2,http://218.86.187.80:8188/rtp/238.255.2.151:5999#http://218.86.184.34:4022/rtp/238.255.2.151:5999
BR:GLOBOHD,https://iptv.mydiver.eu.org/live/encrypted/MjMyYTM3ZGQyNjIyMzkwMjM3ZGE4ZDgyMDAwYmQ4YzA6NDM4MDJmMWJlZTFiNGY5YmNjYzFjZDZkN2JmODVkMTQxM2ZiZGE5YWEyNjIxZjQwNDYyNjFjNWFlNGQ4ZWJkNWZmMmJiZjA4YjVmODliNThjN2Y3NmQ3YTdhYTU5ZDgxMGZkMjUyZGZhMDNiMjI2MzVmMDk0ODY3MjQ4NzJjYWM3ZmNmYTgxODljZTdhYWRhNzc2MjY0MTZjMmY4YzNhOGM4OTFiMThkNTdkZjg5NjI4ZGI3ZmQ5MDM3ZGU4Mjg5MjczM2U4NWNlNzJhNjU1MGRhZWZhYzg4OWE5ODVkOTI3YTI2YzVkMzNmNzkxOWEyZWE3ODM4OWNiYTViOWY1ZjhiNDg2YzQwNDc4NzhkMTAwZTBiZjZkZjNlMTQ4ZjkxZGQyYzFkMGQ0ZGViNWI4ZjU3ZTJhMjRiMjM2NjA1MjU0NjA2ZDdmMjJiMGNiNzc5ZDI2NGU3NmU4OGMyOTllYw?username=tg_at1uqlok
one,https://stream1.freetv.fun/one-1.ctv
